date,FB,GOOGL,AMZN,DELL,IBM,INTC,AAPL,MSFT,CSCO,ORCL,NVDA,VMW,HPQ,AMD,TSM,TXN,QCOM
2018-08-17,173.8,1215.85,1882.22,,142.5621,46.5106,215.8974,106.6617,45.2119,47.9761,244.1896,125.3396,24.0241,19.77,40.13,107.8781,64.0165
2018-08-20,172.5,1221.95,1876.71,,143.0014,45.9181,213.7938,105.9578,45.5569,48.0356,247.2018,125.9544,24.0241,19.98,40.1,107.2779,64.1134
2018-08-21,172.62,1217.41,1883.42,,142.4743,47.0241,213.3771,105.0754,45.1232,48.0257,252.6677,126.0042,23.9752,20.4,40.89,109.718,64.4913
2018-08-22,173.64,1221.75,1904.9,,141.7618,46.4612,213.387,106.1462,45.3302,48.4126,262.1433,128.1641,23.9752,20.9,40.9,110.3871,64.7724
2018-08-23,172.9,1221.16,1902.9,,141.8887,46.3921,213.8236,106.6419,45.3597,48.5713,266.1529,128.5712,24.1122,22.29,40.68,110.5937,64.7917
2018-08-24,174.645,1236.75,1905.39,,142.5426,47.0636,214.4884,107.4747,45.6554,48.869,271.5191,125.7467,23.6423,23.98,41.24,111.8138,65.0728
2018-08-27,177.46,1256.27,1927.68,,143.177,47.745,216.2546,108.6645,45.9216,48.9384,275.1896,124.6335,23.8185,25.26,41.53,113.3979,65.2569
2018-08-28,176.26,1245.86,1932.82,,143.0794,47.9622,218.001,109.3189,46.2764,48.2539,273.6735,123.3625,23.9752,25.05,42.35,113.1716,67.6214
2018-08-29,175.9,1264.65,1998.1,,144.0067,48.14,221.2557,111.0638,46.7988,48.5019,277.925,124.9658,24.5528,25.2,44.13,113.6144,67.0594
2018-08-30,177.64,1254.44,2002.38,,142.4352,47.6363,223.2898,110.9944,46.4735,47.996,277.2463,128.4798,24.2101,24.89,43.46,110.7708,66.0322
2018-08-31,175.73,1231.8,2012.71,,142.9721,47.824,225.8697,111.3712,47.0846,48.1944,280.1105,127.3168,24.1318,25.17,43.6,110.5937,66.5845
2018-09-04,171.16,1211.31,2039.51,,142.1912,47.3598,226.5941,110.7565,47.0452,48.1944,283.1244,126.9097,24.2884,28.06,44.11,110.7315,68.4327
2018-09-05,167.18,1199.1,1994.82,,143.1478,47.1229,225.1156,107.564,46.5918,47.6587,277.8551,125.539,24.1612,28.51,44.22,109.3441,69.3226
2018-09-06,162.53,1183.99,1958.31,,142.8842,46.6686,221.3747,107.8118,46.6017,47.3313,272.1667,127.7903,24.1612,27.84,44.05,109.108,68.8043
2018-09-07,163.04,1177.59,1952.07,,141.9667,45.8687,219.5887,107.2864,46.375,47.4305,271.3084,126.2119,24.1906,27.38,44.88,106.717,68.8239
2018-09-10,164.18,1175.06,1939.01,,142.162,45.7206,216.6416,108.4464,46.3947,48.4721,274.1726,127.757,24.1318,29.89,44.62,106.5793,70.721
2018-09-11,165.94,1189.99,1987.15,,142.9818,44.3678,222.1189,110.2905,46.3552,48.5317,272.2465,127.9647,24.2985,30.1,44.55,104.3458,70.9068
2018-09-12,162.0,1171.6,1990.0,,143.0599,44.3678,219.3604,110.7565,46.2173,48.9483,267.6558,128.1973,24.2197,32.21,43.94,102.86,70.1636
2018-09-13,161.36,1182.14,1989.87,,145.3829,44.9998,224.6591,111.9462,46.5622,48.5713,270.7895,128.4299,24.6234,30.48,43.43,104.0211,72.9603
2018-09-14,162.32,1177.98,1970.19,,144.7778,44.9701,222.109,112.4023,46.7199,48.859,275.8691,135.1173,24.6529,32.72,44.41,103.6668,73.4297
2018-09-17,160.58,1159.83,1908.03,,144.3971,44.8516,216.1951,111.1828,46.4341,48.7896,273.3742,130.432,24.6234,32.43,43.76,102.0335,71.6206
2018-09-18,160.3,1167.11,1941.05,,145.0023,45.5231,216.5523,112.2437,46.7791,48.6408,270.4701,127.4331,24.7711,31.93,43.56,103.2241,73.0679
2018-09-19,163.06,1174.27,1926.42,,145.4903,45.5725,216.6813,110.7466,46.6017,49.0376,271.4282,125.2316,24.8695,31.21,44.02,105.6445,72.4225
2018-09-20,166.02,1191.57,1944.3,,147.5302,46.6094,218.3285,112.6006,47.0452,50.0297,265.7397,127.1008,25.2929,31.18,44.17,106.7465,72.9506
2018-09-21,162.93,1172.12,1915.01,,147.7254,46.0761,215.9768,113.2847,47.8633,50.6944,262.9155,126.3448,25.4307,31.02,44.06,108.2815,72.0705
2018-09-24,165.41,1179.56,1934.36,,146.4371,46.323,219.0826,113.6912,47.745,50.8332,265.1609,127.4995,25.4701,32.61,44.89,108.0355,71.9531
2018-09-25,164.91,1193.89,1974.55,,145.3439,45.3355,220.4718,113.4731,47.7746,51.3094,267.8654,131.3042,25.1649,32.57,44.17,105.8217,71.1317
2018-09-26,166.95,1194.06,1974.85,,147.9792,45.1281,218.7155,113.0071,47.7154,51.2202,266.3784,129.46,25.5685,32.19,44.27,104.513,70.1733
2018-09-27,168.84,1207.36,2012.98,,147.8719,45.3059,223.2104,113.4334,47.6366,51.2797,266.8575,129.4517,25.2338,32.59,44.76,105.5658,70.1245
2018-09-28,164.46,1207.08,2003.0,,147.5888,46.6982,223.9943,113.3938,47.952,51.1507,280.4498,129.6428,25.3716,30.89,44.16,105.5658,70.4374
2018-10-01,162.44,1208.53,2004.36,,149.3359,45.8687,225.5026,114.6232,48.1688,51.3888,288.7729,129.7342,25.2043,31.42,44.66,106.0086,70.9948
2018-10-02,159.33,1207.64,1971.31,,150.068,47.4981,227.5069,114.1671,48.3068,49.8313,285.8987,128.3718,25.6769,29.02,43.62,106.717,71.7282
2018-10-03,162.43,1211.53,1952.76,,149.5507,48.1498,230.2754,114.1869,48.435,49.3551,286.1482,128.4133,25.6572,28.43,43.96,106.4415,71.0339
2018-10-04,158.85,1177.07,1909.42,,147.6864,47.5277,226.2269,111.8273,48.0083,49.0773,278.7233,129.2025,26.0116,27.78,42.43,104.1687,70.7796
2018-10-05,157.33,1167.83,1889.65,,145.461,46.4415,222.5555,111.1729,47.7602,48.9583,269.3125,130.0415,24.9483,27.35,41.63,101.6203,69.6355
2018-10-08,157.25,1155.92,1864.42,,144.8363,46.4415,222.0396,109.9038,47.1549,48.9682,265.2308,125.4476,24.6234,26.46,40.96,100.292,69.3617
2018-10-09,157.9,1145.17,1870.32,,143.7139,45.9675,225.1156,111.3018,47.1251,48.4821,265.0012,123.6616,24.584,27.24,40.9,101.2169,68.5794
2018-10-10,151.38,1092.16,1755.25,,139.2728,44.2394,214.6869,105.2538,45.2794,47.0237,245.1915,119.0594,23.885,25.0,39.35,97.6452,65.2546
2018-10-11,153.35,1090.74,1719.36,,135.6907,43.6765,212.7916,105.006,43.781,46.4087,234.6529,117.5391,22.6543,25.3,38.94,97.9305,62.8685
2018-10-12,153.74,1120.54,1788.61,,137.4769,44.3184,220.3924,108.6347,45.3588,47.0039,246.0398,122.7312,23.3041,26.34,39.66,99.4655,62.8685
2018-10-15,153.52,1102.44,1760.95,,137.7502,43.9728,215.6791,106.6816,44.3268,46.9342,234.9024,119.6575,23.1958,26.26,38.75,97.8321,62.7512
2018-10-16,158.78,1133.08,1819.96,,141.6446,45.3651,220.4321,110.0525,45.468,48.0398,245.3312,123.2462,23.5896,28.18,40.01,100.5084,64.6581
2018-10-17,159.42,1127.59,1831.73,,130.8397,45.3158,219.4795,109.765,45.587,47.6712,242.5668,123.0801,23.501,27.3,39.57,99.9082,64.6385
2018-10-18,154.92,1097.91,1770.72,,127.4236,44.4073,214.3495,107.5739,45.1107,47.1931,239.044,120.9617,23.4026,26.62,38.54,97.9404,63.7095
2018-10-19,154.05,1105.18,1764.03,,126.0083,43.4494,217.614,107.7325,44.9917,47.4023,228.705,116.6835,23.4715,23.66,38.45,96.6809,63.9149
2018-10-22,154.78,1111.37,1789.3,,126.9063,44.4468,218.9437,108.6942,45.4084,47.7509,230.7509,121.402,23.7373,25.03,38.72,98.1175,64.6581
2018-10-23,154.39,1114.91,1768.7,,128.0678,43.9431,221.0076,107.1773,45.071,47.8007,220.6115,120.7956,23.5699,25.09,38.0,98.639,64.9123
2018-10-24,146.04,1057.12,1664.2,,124.1636,41.8892,213.4267,101.4466,43.7314,46.5756,199.0054,115.8943,22.7035,22.79,36.48,90.5314,61.2354
2018-10-25,150.95,1103.59,1782.17,,123.4218,43.7555,218.1003,107.3756,45.1207,47.7708,207.4183,117.6388,23.4222,19.27,37.39,90.2952,61.8026
2018-10-26,145.37,1083.75,1642.81,,121.8015,45.1183,214.6273,106.047,43.91,47.1334,197.8877,115.2713,22.7725,17.63,36.67,89.1047,61.0985
2018-10-29,142.09,1034.73,1538.88,,116.7748,44.8319,210.5987,102.9636,43.5032,46.8346,185.2434,113.1945,22.6642,16.85,36.33,88.7308,60.7954
2018-10-30,146.22,1049.51,1530.42,,112.6364,47.1624,211.6505,102.8446,44.2375,48.3784,202.5881,115.1716,23.3041,17.2,37.78,92.2836,61.7831
2018-10-31,151.79,1090.58,1598.01,,112.6657,46.2934,217.1675,105.8983,45.3985,48.6474,210.4022,117.4561,23.7668,18.21,38.1,92.1248,61.4995
2018-11-01,151.75,1085.98,1665.53,,114.0321,47.6166,220.5015,105.0159,45.2993,48.3984,217.6675,120.1559,24.1114,20.22,39.05,96.8585,62.3013
2018-11-02,150.35,1071.49,1665.53,,112.8999,46.5205,205.8755,105.2538,45.1306,48.6374,214.4839,117.4228,24.2493,20.23,38.78,94.3378,61.9297
2018-11-05,148.68,1055.73,1627.8,,117.1848,47.3697,200.0311,106.5923,45.7855,48.8267,211.3403,118.7437,24.2591,19.9,38.48,94.9333,62.0666
2018-11-06,149.94,1069.57,1642.81,,120.1715,46.9524,202.1942,106.8005,46.1427,49.0558,210.6318,118.8101,24.4954,20.68,38.73,96.402,62.2231
2018-11-07,151.53,1108.24,1755.49,,121.8503,48.4131,208.3264,111.0043,47.532,50.0618,213.3562,124.1517,25.0763,21.84,39.18,96.4616,61.8124
2018-11-08,147.87,1094.63,1754.91,,121.959,48.6814,207.5995,110.7961,48.0678,50.2311,205.5721,125.9793,25.1058,21.2,38.7,97.7318,56.7665
2018-11-09,144.96,1077.02,1712.43,,122.1172,47.807,203.5967,108.6347,46.7481,50.4104,205.2527,125.2898,24.6135,21.03,38.07,95.3699,55.4659
2018-11-12,141.55,1049.36,1636.85,,119.5076,46.3562,193.3407,105.9578,45.2695,49.0259,189.1554,123.0551,23.6192,19.03,37.06,92.7599,53.2852
2018-11-13,142.16,1047.97,1631.17,,119.4483,47.0915,191.409,106.0272,44.7733,49.3147,198.9056,125.0323,23.5798,19.61,37.4,93.7622,52.9625
2018-11-14,144.22,1054.58,1599.01,,118.8157,46.7934,186.0022,104.5236,43.9894,48.6474,196.7899,126.5193,23.3632,20.81,37.84,93.9806,52.7474
2018-11-15,143.85,1071.05,1619.44,,120.0414,47.807,190.5925,106.8237,46.4107,50.4303,201.9794,131.0301,23.7964,21.49,38.52,97.2158,54.1653
2018-11-16,139.53,1068.27,1593.41,,120.1699,48.5224,192.7034,107.8294,45.9939,50.9682,164.0964,130.432,23.7865,20.66,36.87,97.1066,54.6445
2018-11-19,131.55,1027.42,1512.29,,118.9244,47.6976,185.0662,104.1751,45.3985,49.3546,144.4064,127.4331,23.186,19.11,36.05,93.9012,53.6861
2018-11-20,132.43,1030.45,1495.46,,115.8502,47.0915,176.2241,101.2774,44.1482,48.1394,148.7775,123.2794,22.2605,19.21,35.64,96.1043,53.7057
2018-11-21,134.82,1043.43,1516.73,,117.2044,46.7338,176.025,102.6715,44.5451,48.4282,144.4164,124.268,22.3097,18.73,36.17,95.3997,54.0479
2018-11-23,131.73,1030.1,1502.06,,115.8403,46.2468,171.5541,102.6316,44.1978,48.5079,144.7058,127.0925,22.162,19.38,35.96,94.3775,54.0284
2018-11-26,136.38,1055.94,1581.33,,118.183,47.1511,173.8742,106.0172,45.2199,48.0697,152.7395,127.8567,22.4574,20.08,36.84,95.6478,54.4978
2018-11-27,135.0,1052.28,1581.42,,118.6476,47.7672,173.4958,106.6843,45.7657,47.2529,153.4181,126.4362,22.3786,21.05,36.8,95.5486,54.3413
2018-11-28,136.76,1091.79,1677.75,,121.5834,48.5522,180.1672,110.6474,46.9267,47.9999,159.7452,132.7165,23.0678,21.34,38.01,97.5135,55.3974
2018-11-29,138.68,1094.58,1673.57,,120.0809,47.3995,178.7831,109.7214,46.9763,47.7111,157.1979,134.1453,22.5066,21.43,37.93,96.6898,56.8252
2018-11-30,140.61,1109.65,1690.17,,122.8388,48.9994,177.8173,110.4184,47.5022,48.5677,163.2617,139.0134,22.6445,21.3,37.59,99.0914,56.9718
2018-12-03,141.09,1116.36,1772.36,,123.8668,49.8142,184.0306,111.6133,48.3655,49.6335,169.8649,135.9314,23.5798,23.71,38.73,100.4014,57.8324
2018-12-04,137.93,1062.47,1668.4,,120.1995,47.4492,175.9354,108.0585,46.9862,48.5577,156.9482,131.6864,22.8808,21.12,37.44,95.3799,56.4536
2018-12-06,139.63,1078.08,1699.19,,122.4829,48.0653,173.9738,108.7256,48.0182,46.4959,158.127,134.9926,23.6487,21.3,36.86,96.5807,56.4536
2018-12-07,137.42,1046.58,1629.13,,117.9656,45.9487,167.7704,104.3742,46.0832,45.8186,147.458,132.2596,22.5755,19.46,36.52,91.6782,55.3465
2018-12-10,141.85,1053.18,1641.03,,119.7349,46.9126,168.8756,107.1324,46.5,46.4859,151.7036,135.7071,22.5755,19.99,36.43,93.0874,56.5821
2018-12-11,142.08,1061.65,1643.24,,119.4977,47.0816,167.9098,108.1282,46.7282,46.2768,148.0374,136.6541,22.2014,19.98,36.7,93.8218,56.6908
2018-12-12,144.5,1073.73,1663.54,,119.7646,47.5287,168.3778,108.6161,47.0557,47.1334,148.7466,135.0923,22.3603,20.48,37.38,95.0821,57.0566
2018-12-13,145.01,1073.54,1658.38,,119.3396,47.9858,170.2199,108.9845,47.1053,47.0437,148.7366,134.0872,22.1025,19.86,37.33,95.1119,57.4223
2018-12-14,144.06,1051.71,1591.91,,118.5191,47.5585,164.7732,105.5791,45.468,46.4162,146.2992,131.7362,21.8248,19.9,36.53,93.5439,56.9577
2018-12-17,140.19,1025.65,1520.91,,114.7629,46.7834,163.2398,102.4524,43.8604,45.5496,143.4321,127.0426,21.2398,18.83,36.22,91.2217,56.3448
2018-12-18,143.66,1043.41,1551.48,,115.3065,47.4393,165.3607,103.5278,43.7215,45.6692,146.7887,128.2638,21.2299,19.5,36.76,93.8218,57.1159
2018-12-19,133.24,1035.46,1495.08,,115.0891,45.283,160.2028,103.249,42.8086,46.2668,138.3673,130.2243,20.3771,18.16,36.23,89.8422,56.0384
2018-12-20,133.4,1023.58,1460.83,,111.7183,45.2531,156.1602,101.0783,42.1635,46.0576,134.9608,127.1589,19.9011,17.94,35.88,89.4056,55.7221
2018-12-21,124.95,991.25,1377.45,42.1733,109.6623,44.5576,150.0862,97.8122,41.5285,43.8265,129.4365,120.4467,19.4847,16.93,35.71,89.7232,54.2196
2018-12-24,124.06,984.67,1343.96,42.1733,106.3311,43.3154,146.2029,93.7297,39.9705,42.5216,126.9491,120.0895,19.2169,16.65,35.29,87.133,53.0333
2018-12-26,134.18,1047.85,1470.9,44.91,110.1071,45.899,156.4987,100.1323,42.1437,44.4141,132.9629,126.9928,20.1589,17.9,36.76,92.2736,55.3168
2018-12-27,134.52,1052.9,1461.64,44.6,112.4696,46.068,155.4831,100.7497,42.5803,44.7926,131.0349,128.1807,20.2085,17.49,36.78,93.0973,55.4453
2018-12-28,133.2,1046.68,1478.02,45.43,111.7282,46.4555,155.5627,99.963,42.4414,44.6432,133.5123,131.5701,20.1689,17.82,37.14,93.0973,56.157
2018-12-31,131.09,1044.96,1501.97,48.87,112.3609,46.6344,157.0663,101.138,42.9971,44.9719,133.3625,137.13,20.2878,18.46,36.91,93.7821,56.2559
2019-01-02,135.68,1054.68,1539.13,47.12,113.8831,46.7834,157.2455,100.6899,42.62,45.0417,136.0797,136.16,20.4564,18.83,36.52,93.7325,56.7402
2019-01-03,131.74,1025.47,1500.28,45.13,111.6096,44.2098,141.5827,96.9858,41.07,44.6034,127.8582,130.67,19.7623,17.05,34.36,88.2048,55.0598
2019-01-04,137.95,1078.07,1575.39,46.02,115.9688,46.9226,147.6268,101.4965,42.92,46.5258,136.0497,138.91,20.5457,19.0,34.97,92.1942,55.9494
2019-01-07,138.05,1075.92,1629.51,46.32,116.7893,47.1412,147.2982,101.6259,43.21,47.2629,143.2523,143.74,20.7737,20.57,35.23,93.7821,55.7913
2019-01-08,142.53,1085.37,1656.58,46.87,118.4499,47.4393,150.1061,102.3628,43.56,47.6912,139.686,146.8,21.0315,20.75,34.94,93.663,55.3069
2019-01-09,144.23,1081.65,1659.42,46.94,119.3,47.7076,152.6552,103.8265,43.32,47.5916,142.4331,150.34,21.0315,20.19,35.61,95.5089,55.9593
2019-01-10,144.2,1078.83,1656.22,45.19,120.3873,48.2541,153.1431,103.1594,43.24,47.6314,145.0804,148.88,21.2894,19.74,36.42,96.9776,56.1471
2019-01-11,143.8,1064.47,1640.56,44.47,120.0611,48.6218,151.6396,102.3628,43.49,48.0995,148.6767,146.7,20.9919,20.27,36.61,97.841,56.8391
2019-01-14,145.39,1051.51,1617.21,42.8,119.0035,48.0454,149.3594,101.616,43.21,47.99,150.285,144.19,20.6151,20.23,35.76,95.5982,56.6414
2019-01-15,148.95,1086.51,1674.56,43.01,120.328,48.2939,152.4162,104.5634,44.02,48.38,149.7156,147.12,20.8332,20.38,36.04,96.8883,55.0894
2019-01-16,147.54,1089.51,1683.78,42.62,120.2193,47.8268,154.2783,104.9318,43.96,48.06,148.6867,144.2,20.8729,19.73,35.64,96.4318,54.6347
2019-01-17,148.3,1099.12,1693.22,43.71,120.7827,48.1647,155.1943,105.6687,44.21,48.58,151.5637,143.9,21.0514,20.25,36.29,96.799,54.1405
2019-01-18,150.04,1107.3,1696.2,43.35,122.394,48.8802,156.1502,107.2519,45.03,49.27,156.7684,147.66,21.567,20.77,36.84,98.6647,54.6347
2019-01-22,147.57,1078.63,1632.17,44.06,121.1089,47.9659,152.6453,105.2305,44.78,48.94,148.6168,148.03,21.1406,19.76,36.37,95.886,53.666
2019-01-23,144.3,1084.41,1640.02,44.62,131.3595,47.638,153.2626,106.2562,45.46,49.24,149.1362,150.78,21.2596,19.8,36.49,94.7646,51.175
2019-01-24,145.83,1084.0,1654.93,44.96,131.0037,49.4466,152.0478,105.7483,45.61,49.2,157.6774,148.15,21.5868,20.85,37.64,101.3144,50.226
2019-01-25,149.01,1101.51,1670.57,45.91,132.4271,46.7437,157.0862,106.7142,46.13,49.8,159.985,149.43,21.9141,21.93,38.14,103.6168,50.7104
2019-01-28,147.47,1079.86,1637.89,46.9,132.7236,46.4158,155.6324,104.6331,45.75,49.52,137.8679,148.11,21.7951,20.18,37.44,101.8999,50.0579
2019-01-29,144.19,1070.06,1593.88,46.85,132.7829,46.2468,154.0194,102.5022,45.96,49.61,131.4645,145.22,21.6959,19.25,36.33,100.58,48.8322
2019-01-30,150.42,1097.99,1670.43,48.0,132.8323,47.2405,164.5442,105.9276,46.71,50.36,137.2485,146.38,22.0132,23.09,37.38,102.14,49.5933
2019-01-31,166.69,1125.89,1718.73,48.59,132.8719,46.8232,165.7291,103.9859,47.29,50.23,143.6019,151.07,21.8446,24.41,37.62,100.68,48.9508
2019-02-01,165.71,1118.62,1626.23,49.65,132.5556,48.4231,165.8088,102.3429,47.34,50.81,144.5809,150.51,22.0727,24.51,37.57,101.99,49.0398
2019-02-04,169.25,1141.42,1633.31,50.83,133.633,48.91,170.5186,105.2903,47.35,51.03,149.0263,152.91,22.3603,24.13,37.94,101.8,49.1189
2019-02-05,171.16,1151.87,1658.81,51.07,133.9889,49.695,173.4361,106.764,47.26,51.24,149.7956,156.2,22.6082,23.31,38.25,102.32,50.1469
2019-02-06,170.49,1122.89,1640.26,50.94,134.75,49.9,173.4958,105.5791,47.48,51.26,152.8424,157.02,22.8759,23.26,38.74,106.48,50.5127
2019-02-07,166.38,1105.91,1614.37,50.44,133.19,49.23,170.2099,104.8223,46.7,50.22,147.2682,156.3,22.6677,22.67,38.12,103.86,49.969
2019-02-08,167.33,1102.38,1588.22,51.49,133.71,48.84,170.41,105.2206,47.19,51.03,148.0174,157.71,22.7272,23.05,37.79,104.55,49.712
2019-02-11,165.79,1102.12,1591.0,52.02,133.99,48.77,169.43,104.8024,47.58,51.23,146.2992,158.97,22.6677,22.96,38.29,104.76,50.2458
2019-02-12,165.04,1127.58,1638.01,53.6,136.05,50.01,170.89,106.4354,47.89,51.22,151.0143,165.34,23.1535,22.82,38.64,106.44,51.0662
2019-02-13,164.07,1128.63,1640.0,53.95,137.52,50.47,170.18,106.3557,47.5,51.42,152.7225,167.03,23.1238,22.85,38.13,107.15,50.997
2019-02-14,163.95,1129.2,1622.65,54.38,136.48,50.81,170.8,106.4454,48.4,51.48,154.3708,167.98,23.0345,23.13,38.06,106.97,50.9773
2019-02-15,162.5,1119.63,1607.95,55.0,138.03,51.66,170.42,107.7597,49.43,51.72,157.1779,169.68,23.0841,23.68,38.09,107.57,51.3825
2019-02-19,162.29,1126.51,1627.58,55.04,138.7,51.4,170.93,107.71,49.65,52.02,156.4787,170.04,23.0544,23.95,38.46,107.28,51.4122
2019-02-20,162.56,1120.59,1622.1,55.54,138.0,51.39,172.03,107.15,49.63,51.77,158.3867,170.76,23.1833,23.95,39.0,107.94,51.8471
2019-02-21,160.04,1104.21,1619.44,55.54,137.84,51.41,171.06,109.41,49.41,52.11,155.6096,170.79,23.1932,23.92,38.98,106.64,51.7483
2019-02-22,161.89,1116.56,1631.56,56.18,139.25,52.49,172.97,110.97,50.11,52.48,159.026,173.38,23.5403,24.36,39.39,107.31,52.5094
2019-02-25,164.62,1117.33,1633.0,56.64,139.46,53.1,174.23,111.59,50.79,52.56,158.5265,174.15,23.7088,24.71,39.58,108.19,52.3809
2019-02-26,164.13,1122.01,1636.4,56.73,139.72,53.23,174.33,112.36,51.18,52.6,156.9382,175.12,23.6989,24.21,39.6,107.27,52.4205
2019-02-27,162.81,1122.89,1641.09,56.25,139.17,53.24,174.87,112.17,51.59,52.38,155.2499,176.01,23.6493,23.48,39.45,105.71,52.4304
2019-02-28,161.45,1126.55,1639.83,55.82,138.13,52.96,173.15,112.03,51.77,52.13,154.26,171.81,19.564,23.53,39.05,105.78,52.7763
2019-03-01,162.28,1148.52,1671.73,56.65,139.2,53.3,174.97,112.53,51.41,52.51,156.45,178.2,19.4351,23.68,39.39,106.76,53.577
2019-03-04,167.37,1153.42,1696.17,55.34,138.43,53.94,175.85,112.26,51.16,52.04,156.78,172.32,19.3657,23.37,39.15,107.4,53.1619
2019-03-05,171.26,1169.19,1692.43,55.12,137.88,53.68,175.53,111.7,51.3,52.36,156.52,172.69,19.1971,23.5,39.02,106.57,53.32
2019-03-06,172.51,1164.94,1668.95,53.73,136.98,52.95,174.52,111.75,51.67,52.35,152.05,170.12,18.9195,22.41,38.79,105.42,54.8
2019-03-07,169.13,1150.85,1625.95,53.13,135.36,52.6,172.5,110.39,51.29,52.58,149.26,169.05,18.6616,22.08,38.63,104.95,54.03
2019-03-08,169.6,1149.97,1620.8,52.35,135.09,52.48,172.91,110.51,51.07,52.77,150.64,169.13,18.5823,22.01,38.2,104.86,53.53
2019-03-11,172.07,1179.26,1670.62,54.15,137.71,53.35,178.9,112.83,51.92,52.66,161.14,173.37,18.8798,22.96,38.64,106.45,54.35
2019-03-12,171.92,1197.25,1673.1,54.7,138.28,53.57,180.91,113.62,52.15,52.8,162.52,175.13,19.06,23.49,38.9,106.52,54.84
2019-03-13,173.37,1199.06,1690.81,54.95,138.56,54.37,181.71,114.5,52.59,53.06,168.62,176.8,19.61,23.38,39.21,107.58,55.39
2019-03-14,170.17,1192.53,1686.22,57.18,138.79,53.44,183.73,114.59,52.74,53.05,165.56,179.26,19.64,22.82,38.82,107.1,55.4
2019-03-15,165.98,1190.3,1712.36,60.23,139.43,54.33,186.12,115.91,53.2,52.94,169.81,181.56,19.94,23.29,39.65,110.74,56.6
2019-03-18,160.47,1188.55,1742.15,60.49,140.21,54.1,188.02,117.57,53.51,53.46,168.95,182.67,19.95,23.25,39.85,109.81,56.83
2019-03-19,161.57,1202.46,1761.85,60.44,140.49,54.17,186.53,117.65,53.31,54.04,175.71,183.55,20.0,26.0,39.76,110.02,56.97
2019-03-20,165.44,1226.43,1797.27,59.63,139.6,53.82,188.16,117.52,53.26,52.64,174.4,184.85,19.99,25.7,39.85,109.63,57.16
